,absacc,acc,age,agr,bm_ia,cashdebt,cashpr,cfp,cfp_ia,chatoia,chcsho,chempia,chinv,chpmia,currat,depr,divi,divo,dy,egr,ep,gma,grcapx,herf,hire,invest,lev,lgr,mve_ia,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,pctacc,quick,rd_mve,rd_sale,roic,salecash,saleinv,salerec,sgr,sp
BEG.L,0.0,-0.0,0.0,,,0.0,0.0,0.0,-0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,-0.0,0.0,,0.0,,,0.0,,0.3439260009519992,,,,,,,,,,-0.0,,,,0.0,0.0,,0.0,,0.0
BEH.L^G09,,,0.0,,,-0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,-0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,-0.0,0.0,0.0,0.0,,
BEK.L^G11,,,0.0,,,-0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL.L^G04,0.0,-0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,
BELLB.L,0.0682017095226595,0.0682017095226595,5.0,,,-3.710646793053242,271.2035776846367,-0.0016427874926304,-144.7376505930122,0.0266858486211221,,,0.0237770391141368,,17.47747556702932,0.8288712456917774,,,,,-0.0012257865120792,-0.0020061588345589,,9.669487986342876e-13,,,0.000313276224645,,0.0572281364527518,,,,,,,,,,0.3401905441460519,17.192430389083533,,,-0.4959787836881449,0.0269651099755894,1.359554923017208,0.9529769192400128,,9.88248921081983e-05
BEM.L,,,0.0,,,-0.0,0.0,,,,,,,,0.0,0.0,,,,,-0.0,,,,,,0.0,,0.0368642230138417,,,,,,,,,,,,,,-0.0,,,,,
BEMO.L,,,0.0,,,,,,,0.0,,,,,0.0,,0.0,,0.0,,-0.0,0.0,,0.0,,,0.0,,0.1056565414886773,,,,,,,,,,,,,,,-0.0,,-0.0,,-0.0
BENB.L,,,0.0,,,0.0,0.0,,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,0.1184736191043961,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,,0.0
BEP.L^G93,,,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,
BERI.L,,,0.0,,,,,,,0.0,,,,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.2769310440849769,,,,,,,,,,,,,,,0.0,,0.0,,0.0
BESIq.L^F99,0.0,-0.0,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
BETF.L^B16,,,0.0,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,0.0
BEZG.L,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFB.L^I99,0.0,-0.0,0.0,,,-0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,
BFC.L^H07,0.0,-0.0,0.0,,,-0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,-0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,-0.0,0.0,0.0,0.0,,
BFD.L^K08,0.0,0.0,0.0,,,0.0,-0.0,,,0.0,,,,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,0.0,,
BFP.L^B05,0.0,-0.0,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,
BFRD.L^A07,,,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,
BFSP.L,,,0.0,,,,,,,,,,,,0.0,,,,,,-0.0,0.0,,0.0,,,0.0,,0.0421487271828428,,,,,,,,,,,,,,,0.0,,0.0,,0.0
BGBK.L^H07,0.0,-0.0,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,
BGBL.L^I14,0.0,-0.0,0.0,,,0.0,-0.0,-0.0,-0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,-0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,-0.0,-0.0,,,,0.0,0.0,0.0,,0.0
BGCG.L,0.0,-0.0,0.0,,,-0.0,0.0,0.0,0.0,-0.0,,,,,0.0,0.0,0.0,,0.0,,-0.0,-0.0,,0.0,,,0.0,,0.2449659181772244,,,,,,,,,,-0.0,,,,,-0.0,,-0.0,,-0.0
BGD.L^D97,0.0,-0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,0.0,,0.0,0.0,0.0,,
BGDG.L^H00,,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,
BGE.L^I02,0.0,-0.0,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,,0.0,0.0,0.0,,
BGEO.L,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGEU.L,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.0,,0.0,,-0.0,0.0,,0.0,,,0.0,,0.604631476015276,,,,,,,,,,,,,,,-0.0,,-0.0,,-0.0
BGFD.L,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.0,,0.0,,-0.0,0.0,,0.0,,,0.0,,1.2611762934681516,,,,,,,,,,,,,,,-0.0,,-0.0,,-0.0
BGFq.L^B07,,,0.0,,,-0.0,-0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,,
BGG.L^H02,0.0,0.0,0.0,,,-0.0,-0.0,,,,,,,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,,
BGLF.L,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.0,,0.0,,-0.0,0.0,,0.0,,,0.0,,0.0054804966113034,,,,,,,,,,,,,,,-0.0,,-0.0,,-0.0
BGO.L,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,,,-0.0,0.0,,0.0,,,0.0,,0.2913350919196958,,,,,,,,,,,,,,-0.0,0.0,,0.0,,0.0
BGP.L^H02,0.0,-0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,0.0,,0.0,0.0,0.0,,
BGS.L,,,0.0,,,,0.0,,,-0.0,,,,,0.0,,,,,,-0.0,-0.0,,0.0,,,0.0,,0.8107750828790616,,,,,,,,,,,,,,,-0.0,,-0.0,,-0.0
BGTG.L^H05,,,0.0,,,,-0.0,,,-0.0,,,,,0.0,,0.0,,,,,-0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
BGUK.L,,,27.0,,,,,,,-0.2941337021911387,,,,,0.4758145543275441,,1.0,,0.0002417789335643,,-0.0023181290421347,-0.1840851887705711,,3.053500296319082e-08,,,0.0002806520876612,,0.4518984478135309,,,,,,,,,,,,,,,-37.0281690140845,,-30.26809210526316,,-0.0022239875280161
BGX.L^C09,,,0.0,,,-0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,-0.0,0.0,0.0,0.0,,
BHL.L,,,0.0,,,-0.0,0.0,,,-0.0,,,,-0.0,0.0,0.0,,,,,-0.0,,,0.0,,,0.0,,0.036264043417187,,,,,,,,,,,,,,,-0.0,,-0.0,,-0.0
BHMG.L,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
BHRB.L^B15,,,0.0,,,-0.0,-0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,-0.0,-0.0,,0.0,,,0.0,,0.0,,,,,,,,,,,0.0,,,-0.0,0.0,0.0,0.0,,0.0
BHRD.L^I20,,,0.0,,,-0.0,-0.0,,,0.0,,,,,0.0,0.0,,,,,-0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,0.0
BHWGq.L^B98,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHWHq.L^A03,,,0.0,,,-0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BID.L^G04,0.0,-0.0,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,,0.0,0.0,0.0,,
BIDS.L,0.0973603510328846,-0.0973603510328846,18.0,,,-2.200148284140658,338.1510771831447,-0.0022064723059326,-194.4010525353277,0.4270910390308862,,,0.0,0.0,3.478845351493165,1.2219330855018586,,,,,-0.0026167551700493,0.0935975940442735,,6.894623322620118e-11,,,0.0011769381436977,,0.0438090931811887,,,,,,,,,,-0.1567906959018268,3.2748301051544786,,,-2.530434526401252,0.3701768471731685,4.546637781629116,1.017665747303006,,0.0010900971951553
BIEL.L^I93,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,
BIFF.L^A23,0.0,-0.0,0.0,,,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,-0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
BIGB.L,,,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,,,0.0,,1.5861658599174815,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0
BIH.L,,,6.0,,,,,,,,,,,,0.2477167489575072,,,,,,-0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,
BII.L^A11,0.0,-0.0,0.0,,,-0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,-0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,0.0
BILN.L,0.0,-0.0,0.0,,,0.0,0.0,0.0,-0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0948181970719612,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
BIOM.L,0.0,-0.0,0.0,,,-0.0,0.0,0.0,-0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,-0.0,0.0,,0.0,,,0.0,,0.0080337566505737,,,,,,,,,,-0.0,0.0,,,-0.0,0.0,0.0,0.0,,0.0
BION.L^A08,0.0,-0.0,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,-0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
BIONB.L^D23,0.0,-0.0,0.0,,,-0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,-0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,-0.0,,,,-0.0,0.0,,0.0,,0.0
BIPS.L,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.0,,0.0,,-0.0,0.0,,0.0,,,0.0,,0.5094961553461469,,,,,,,,,,,,,,,-0.0,,-0.0,,-0.0
BIPq.L^G02,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIRD.L,0.0,0.0,0.0,,,-0.0,0.0,-0.0,-0.0,0.0,,,0.0,,0.0,0.0,,,,,-0.0,0.0,,0.0,,,0.0,,0.0418268244162331,,,,,,,,,,0.0,0.0,,,-0.0,0.0,0.0,0.0,,0.0
BISI.L,0.0,-0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0354511921406553,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
BKB.L^I02,0.0,-0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,
BKG.L^I98,0.0,-0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,-0.0,,,0.0,0.0,0.0,0.0,,
BKGH.L,0.0928852254960001,0.0928852254960001,37.0,,,0.1413837061073125,455.36652037678977,-0.0003019254256906,-26.601113634473165,0.5884651712291195,,,1.5586623556021069,,3.1546585427773546,0.120950323974082,0.0,,0.000339228953189,,0.0011247013540783,0.1009153422286989,,5.52299169217675e-05,,,0.0080473034696038,,7.807884805929947,,,,,,,,,,1.2684494195688223,0.5479055597867479,,,0.0895066091750901,2.527720960275595,0.4573432021815348,17.747543461829178,,0.005474292660398
BKIRdo.L^G03,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKQGq.L^G09,0.0,-0.0,0.0,,,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
BKSA.L^A16,,,0.0,,,-0.0,,,,-0.0,,,,0.0,0.0,0.0,0.0,,0.0,,-0.0,-0.0,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,0.0,-0.0,,-0.0,,-0.0
BKSB.L,,,8.0,,,0.3979839862739491,754.2834148622047,,,0.6937029002231953,,,0.0,,2.3763687981614168,0.2913952059004302,0.0,,2.3362534569810097e-05,,0.0001072080753036,0.1774197152881757,,3.541115592402333e-09,,,0.0018155285197916,,0.1402541964267597,,,,,,,,,,,2.1305934838448017,,,0.0588660479370861,1.850492125984252,10.34158415841584,5.345749218083594,,0.0024402167358166
BKSW.L^A03,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,
BKVZq.L^E97,,,0.0,,,,,,,-0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,
BLD.L^I03,,,0.0,,,-0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,
BLEG.L^I93,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
BLEL.L^I93,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,-0.0,0.0,0.0,0.0,,
BLEY.L^B19,0.0,0.0,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,
BLGH.L^G03,0.0,-0.0,0.0,,,-0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,-0.0,0.0,0.0,0.0,,
BLK.L^B04,0.0,-0.0,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,
BLKA.L^B10,0.0,0.0,0.0,,,-0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,-0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,
BLLA.L^G09,,,0.0,,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,-0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,-0.0,0.0,0.0,0.0,,
BLN.L^G08,,,0.0,,,,,,,0.0,,,,,0.0,,0.0,,,,,-0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
BLND.L,0.0,-0.0,0.0,,,-0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,-0.0,0.0,,0.0,,,0.0,,5.833811481886708,,,,,,,,,,-0.0,,,,0.0,0.0,,0.0,,0.0
BLOE.L,,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,-0.0,0.0,,0.0,,,0.0,,0.0131801111695746,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
BLPU.L,0.0,-0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.5957224947289815,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
BLS.L^E09,,,0.0,,,-0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,-0.0,0.0,0.0,0.0,,
BLTGB.L,0.0814932355153476,-0.0814932355153476,21.0,,,0.5049463925001295,1475.9988989627825,0.0008148959015193,71.79633324023132,0.6770622967150198,,,0.0,,1.6264113449552886,2.601010101010101,0.0,,0.000114198640382,,0.0001660474483715,0.3967913777292351,,1.5868012167845833e-08,,,0.0015839318605288,,0.2218919864473629,,,,,,,,,,-3.907608695652174,1.606900912293379,,,0.0738496732766333,4.856497864551556,184.2546296296296,4.949508767566223,,0.0032650802360381
BLUS.L,,,0.0,,,-0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,,,-0.0,,,0.0,,,0.0,,0.0168142254103884,,,,,,,,,,,,,,-0.0,0.0,,0.0,,0.0
BLVB.L,0.0,-0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.1443054523640724,,,,,,,,,,-0.0,,,,0.0,0.0,,0.0,,0.0
BLVN.L,,,21.0,,,-3.691616766467066,71.32975088684894,,,,,,0.0,,9.823353293413174,1.3846153846153846,0.0,,0.1464174027681737,,-0.0060091141386548,,,,,,0.0016159775541954,,0.0061807048285699,,,,,,,,,,,8.056886227544911,0.0261545887365021,,-0.016428213817594,,,,,
BMAH.L^I00,0.0,-0.0,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,
BMEB.L,0.0,-0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,9.654984363640557,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
BMHL.L^H90,0.0,-0.0,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,-0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,0.0,,0.0,0.0,0.0,,
BMK.L^G04,0.0,-0.0,0.0,,,0.0,-0.0,,,0.0,,,,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,,,,0.0,0.0,,0.0,,
BMKB.L,0.0,-0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,-0.0,0.0,,0.0,,,0.0,,0.5786165870959471,,,,,,,,,,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,0.0
BML.L^I99,0.0,-0.0,0.0,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,,,,-0.0,0.0,,0.0,,
BMNB.L,0.0692292623938741,-0.0692292623938741,14.0,,,-0.0900662225139196,371.60574118624425,-0.0020247423438071,-178.3897498693453,0.586750900655903,,,0.2770124331184432,,1.6365702052030509,0.1266763198130502,,,,,-0.0055148500195431,0.0135525780162883,,6.24955827062643e-08,,,0.0251248012602168,,0.0802513733090722,,,,,,,,,,-0.6328563176456281,0.7612507314268036,,,-0.123876660221448,6.92399653984844,2.5658307992861764,5.963920782441938,,0.0179162206171202
BMPSq.L^K07,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMRG.L^H12,0.0,-0.0,0.0,,,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,-0.0,0.0,,,,0.0,0.0,0.0,,0.0
BMV.L,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,-0.0,,,,,,0.0,,0.0147558870084529,,,,,,,,,,,,0.0,,,,,,,
BMWGq.L^K07,0.0,-0.0,0.0,,,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BMZ.L^D15,,,0.0,,,-0.0,-0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,-0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
BN4.L^F15,0.0,0.0,0.0,,,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
BNBL.L^I93,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,
BND.L^B05,0.0,-0.0,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,
BNGq.L^G98,0.0,-0.0,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,
BNH.L^A08,0.0,0.0,0.0,,,0.0,-0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,0.0,,0.0
BNKR.L,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.0,,0.0,,-0.0,0.0,,0.0,,,0.0,,2.296765300587666,,,,,,,,,,,,,,,-0.0,,-0.0,,-0.0
BNN.L^B18,0.0,-0.0,0.0,,,-0.0,-0.0,-0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,-0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
BNPPq.L^K07,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNZL.L,0.0,-0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,19.362566118377742,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
BOAq.L^G96,0.0,-0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,0.0,-0.0,0.0,0.0,0.0,,
BOC.L^I06,0.0,-0.0,0.0,,,0.0,-0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
BOCA.L^I10,0.0,-0.0,0.0,,,-0.0,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,,0.0,0.0,0.0,,
BODP.L,,,0.0,,,,,,,,,,,,0.0,,,,,,-0.0,,,,,,0.0,,0.0194776646559422,,,,,,,,,,,,0.0,,,,,,,
BOIL.L,0.0,0.0,0.0,,,-0.0,0.0,-0.0,-0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,-0.0,0.0,,0.0,,,0.0,,0.033692039303709,,,,,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,0.0
BOK.L^C18,0.0,-0.0,0.0,,,0.0,,,,0.0,,,0.0,-0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,
BOLG.L^B16,,,0.0,,,-0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,,,-0.0,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,0.0,0.0,,0.0,,0.0
BONB.L^H19,0.0,-0.0,0.0,,,0.0,-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
BONH.L^G23,0.475548875409308,-0.475548875409308,22.0,,,0.0302287581699346,,,,1.449940702150274,,,0.0,,1.16354556803995,3.684797146678556,0.0,,,,,0.8273997530731655,,2.681296266521418e-09,,,,,,,,,,,,,,,-1.0964108910891088,1.159667915106117,,,-0.4834583067740627,11.924198250728862,1053.4449452672247,5.3013609850939725,,
BOOH.L,0.0,-0.0,0.0,,,-0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,-0.0,0.0,,0.0,,,0.0,,0.877673014638134,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
BOOK.L,,,0.0,,,,0.0,,,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0,,,0.0,,0.5286398866964193,,,,,,,,,,,,,,,0.0,,0.0,,0.0
BOOMA.L,0.0,-0.0,0.0,,,-0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,-0.0,0.0,,0.0,,,0.0,,0.0901823082445261,,,,,,,,,,-0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
